arrival_time,amplitude,icloud,distance,station,station_y,station_x,Max_disp_10_49_Z,CF_1_49_Z,CF_vel_1_49_Z,polarity,trig_on,trig_off
2016-06-30 21:41:32.145129+00:00,-43.46,True,12840.9,A363A,48.523,10.9333,1.66695253784e-08,5.9705701489,13.9636234738,Negative,4698,6953
2016-07-26 18:21:20.634897+00:00,9.0,True,12845.0,A024A,48.2131,14.1367,5.67294122626e-09,8.36529858216,41.792869342,Positive,5537,7160
2017-04-03 15:14:40.766302+00:00,6.1,True,12845.0,A029A,47.4301,13.7611,1.07971031046e-08,30.9628270153,35.5739660403,Positive,4089,6686
2016-07-05 15:51:16.553569+00:00,5.44,False,12852.0,A029A,47.4301,13.7611,5.72506418414e-09,32.0598624841,35.5657197648,Positive,5936,6583
2017-04-10 17:31:10.252325+00:00,5.04,True,12852.1,A006A,48.7404,16.0203,2.24584233999e-09,5.39860448733,24.1789867918,Positive,5677,7179
2016-06-30 02:14:20.479053+00:00,-71.13,False,12868.9,A363A,48.523,10.9333,1.16641179933e-08,6.17105172604,15.0933801776,Negative,5267,6325
2016-06-18 11:56:07.758581+00:00,4.15,True,12893.5,A018A,47.7437,15.0776,1.30600723034e-08,44.3107480407,45.0376236579,Positive,6045,7586
2016-07-31 11:47:05.510884+00:00,18.2,False,12896.1,A360A,48.7289,10.2971,8.83721383688e-09,19.6771369012,27.6123233697,Positive,5338,6475
2016-06-04 15:12:02.907154+00:00,-5.7,False,12906.5,A263A,46.6408,17.3149,4.19044771139e-08,8.28631015486,19.1555135123,Negative,6034,7050
2016-08-15 14:03:45.249872+00:00,6.4,True,12914.0,A027A,46.8159,14.0074,1.15455512026e-08,20.563434168,30.5279802769,Positive,5535,6623
2016-08-16 20:50:46.645742+00:00,-5.13,True,12931.6,A140A,47.5523,11.4361,6.18658646984e-09,16.1251963573,28.4584264623,Negative,7316,8406
2016-06-08 15:14:03.370576+00:00,16.28,False,12933.4,A148A,48.478,12.4605,1.44348675776e-08,5.62455066829,14.5259045244,Positive,5200,5831
2020-05-26 09:43:15.839814+00:00,-6.23,True,12937.1,A005B,48.3719,16.2054,2.81001053268e-08,6.36289701418,25.0386734948,Negative,5552,6188
2016-04-04 21:18:24.413864+00:00,4.33,True,12950.0,A361A,48.7909,10.8171,1.0398331989e-08,10.087580125,28.1180826351,Positive,7021,7614
2017-08-02 12:12:54.971885+00:00,6.31,True,12971.7,A140A,47.5523,11.4361,5.95577532386e-09,18.7786786536,30.4734640865,Positive,6864,8018
2016-09-01 15:28:28.634995+00:00,-11.74,True,12983.9,A144A,48.0979,12.0838,3.40131331997e-09,3.10221406873,18.0249912265,Negative,5098,6224
2016-07-26 16:14:15.168955+00:00,7.29,True,12987.2,A003A,47.7589,17.053,2.78082021915e-08,6.41889432637,43.9569092599,Positive,5081,6493
2017-05-14 13:22:47.806145+00:00,-10.07,True,13024.4,A144A,48.0979,12.0838,3.27604026323e-09,6.89325408432,29.5149809589,Negative,5117,6288
2016-05-30 12:14:53.712335+00:00,-1.7,True,13044.7,A012A,47.604,15.586,2.16790085363e-08,18.4225826319,33.1188396288,Negative,4186,7239
2016-05-08 11:45:43.615042+00:00,-3.3,True,13056.5,A012A,47.604,15.586,7.67852776466e-09,12.1904710362,29.5135858013,Negative,6445,7504
2016-07-02 13:43:38.327688+00:00,7.92,True,13068.3,A019A,47.4457,15.0856,1.38345081173e-08,20.9739308905,40.92750955,Positive,5170,7598
2017-05-23 18:08:15.237279+00:00,-10.28,True,13094.3,A010A,47.0733,16.0793,2.11450252921e-08,23.2039513829,45.6624705817,Negative,5144,7045
2017-06-16 09:43:51.107572+00:00,-4.1,True,13107.6,A015A,48.9334,14.9936,1.57222984772e-09,29.4350753263,45.9809549228,Negative,5725,6627
2016-07-21 20:47:39.361491+00:00,4.7,True,13130.3,A333A,48.7156,17.1041,2.39126982875e-09,3.3803648006,10.9487427738,Positive,6357,7482
2017-07-19 14:35:35.678616+00:00,4.44,True,13166.8,A027A,46.8159,14.0074,3.73404570095e-09,32.3335677032,42.0214552797,Positive,4740,7557
2017-08-10 17:07:47.616474+00:00,55.43,False,13215.6,A029A,47.4301,13.7611,2.22394048519e-09,23.3920962252,36.2583516615,Positive,6190,7275
2020-07-24 12:00:41.253002+00:00,-4.54,True,13219.0,A008A,48.3687,15.6522,5.99087394891e-09,13.4200156422,32.5339903897,Negative,5153,6362
2016-07-11 23:10:33.449124+00:00,10.63,True,13235.1,A362A,48.3636,10.4021,6.84194650844e-09,7.60496157576,12.6946783159,Positive,5896,6859
2016-06-13 16:14:33.178071+00:00,-17.03,True,13238.8,A144A,48.0979,12.0838,8.68798358714e-09,3.30958998192,15.3740159462,Negative,5482,6915
2016-07-24 16:14:56.980364+00:00,5.46,True,13273.7,A010A,47.0733,16.0793,1.09913757619e-08,14.1589941308,43.0604214804,Positive,5180,6736
2017-06-16 03:17:03.622799+00:00,10.77,False,13284.7,A022A,48.6348,14.7326,2.16122517008e-08,21.518684473,28.8752740674,Positive,4170,8055
2016-08-16 17:47:33.752482+00:00,8.43,True,13291.0,A262A,46.8642,16.5276,1.30810094783e-08,6.68277994533,17.4555255641,Positive,6777,8148
2016-05-07 15:22:27.983342+00:00,-4.96,False,13292.6,A026A,46.9332,14.5516,2.92362007314e-09,29.136792425,34.5886420623,Negative,4975,6463
2017-07-07 22:14:37.802070+00:00,20.41,True,13300.7,A033A,47.4797,13.126,4.35111941844e-09,15.4309160946,40.0450373134,Positive,4823,5845
2017-07-21 20:33:46.339923+00:00,-6.31,False,13300.7,A031A,48.4272,13.4975,2.22223756577e-09,18.5608127045,36.0093515568,Negative,4522,7930
2019-06-19 10:59:36.215192+00:00,-12.23,True,13303.1,A032A,48.123,13.3063,9.84280926666e-09,5.43284277458,23.7721376045,Negative,5319,6431
2017-08-18 22:57:59.465481+00:00,-6.68,True,13332.1,A015A,48.9334,14.9936,2.00959500117e-09,25.346713937,40.6549732664,Negative,4630,6415
2016-05-19 16:23:01.100845+00:00,-2.79,True,13470.9,A022A,48.6348,14.7326,6.78681672059e-09,16.3412518339,24.7747147928,Negative,5553,7007
2016-08-09 14:22:56.596449+00:00,4.1,True,13472.0,A020A,46.9484,15.2994,9.4815108466e-09,10.8412174607,27.3944568666,Positive,4035,7334
2016-05-28 09:34:57.120155+00:00,6.18,True,13477.5,A022A,48.6348,14.7326,3.55764949071e-09,21.4022313144,29.6205988227,Positive,4584,6715
2017-07-19 04:41:15.401664+00:00,-162.99,False,13495.0,A037A,47.0703,10.2643,7.7157221891e-10,15.0099547954,41.6167332197,Negative,4796,6769
2016-06-05 10:49:21.186091+00:00,7.9,True,13527.6,A263A,46.6408,17.3149,1.8388255734e-08,9.01212581306,23.1997708869,Positive,6124,6810
2016-08-28 23:16:33.860848+00:00,47.76,False,13531.9,A033A,47.4797,13.126,7.23303918578e-08,20.1823517668,36.0302434491,Positive,5659,7330
2016-07-26 15:21:47.483376+00:00,5.55,True,13535.2,A016A,48.3014,14.6496,7.36225171985e-09,24.9458786849,43.5300619081,Positive,5170,6837
2017-04-10 13:28:24.946303+00:00,4.19,True,13536.3,A027A,46.8159,14.0074,6.2002677309e-09,22.5977415965,34.3295039926,Positive,5719,7156
2016-06-17 01:33:29.977312+00:00,4.08,True,13537.9,A020A,46.9484,15.2994,7.16886844572e-09,12.0763832413,25.7702126793,Positive,5059,8935
2016-07-12 02:10:05.332960+00:00,27.88,False,13562.1,A028A,47.103,13.9958,3.99551052595e-09,17.0200910038,29.650286023,Positive,6329,7434
2016-05-08 16:45:53.722381+00:00,-20.76,True,13569.0,A021A,46.7566,15.8253,8.74996099901e-09,16.7940018529,30.1416131511,Negative,5572,6559
2017-07-30 09:05:15.181044+00:00,3.12,True,13638.2,A033A,47.4797,13.126,4.26182884316e-09,22.205883285,41.5076891513,Positive,4879,7025
2017-08-15 22:18:22.182598+00:00,-10.62,True,13655.6,A363A,48.523,10.9333,9.48905618787e-09,6.47150542142,13.3543529699,Negative,5459,6339
2016-08-18 15:47:22.850221+00:00,-5.0,True,13673.3,A144A,48.0979,12.0838,5.4587344694e-09,4.57077971466,18.4518020026,Negative,5532,6380
2018-08-08 13:28:14.103366+00:00,-11.88,False,13681.7,A033A,47.4797,13.126,2.15747835542e-09,11.077477856,42.1113181346,Negative,7761,8377
2016-07-02 13:39:21.886226+00:00,-23.3,False,13707.6,A019A,47.4457,15.0856,3.33499735724e-08,33.8495254139,44.4765916776,Negative,5608,6280
2016-08-10 13:21:16.991190+00:00,-36.84,True,13714.9,A263A,46.6408,17.3149,3.69461357753e-08,8.10243791227,17.5699551822,Negative,6107,6596
2016-06-13 14:27:18.550995+00:00,-5.04,True,13716.1,A015A,48.9334,14.9936,6.08486649822e-09,31.2834243179,41.1848335994,Negative,3956,5619
2016-07-13 14:39:42.912162+00:00,-3.71,True,13742.3,A019A,47.4457,15.0856,7.55567826588e-09,27.0130292996,41.8364742373,Negative,5608,6566
2016-07-13 06:51:03.432342+00:00,5.22,True,13750.9,A020A,46.9484,15.2994,6.63772712077e-09,11.4332463773,25.769881448,Positive,5878,6925
2017-07-21 15:48:44.179452+00:00,4.15,True,13787.7,A029A,47.4301,13.7611,1.84680488195e-09,15.1579786436,37.3430126627,Positive,6403,7389
2016-06-25 22:25:12.689988+00:00,7.33,True,13811.8,A020A,46.9484,15.2994,5.61594115522e-09,12.0081213821,22.8228070229,Positive,5268,7643
2016-07-13 14:23:57.547764+00:00,22.89,False,13823.0,A018A,47.7437,15.0776,1.03107223352e-07,33.7551983431,39.9547335075,Positive,4216,7023
2016-05-08 11:53:00.728657+00:00,-1.43,False,13844.7,A012A,47.604,15.586,8.07304838858e-09,11.2581887482,21.4702617653,Negative,6580,7686
2020-06-14 09:20:05.862089+00:00,58.16,False,13858.1,A011B,47.4086,15.9587,1.6955127628e-08,29.6501334696,38.1725428001,Positive,5786,6728
2016-09-12 13:29:04.746434+00:00,-13.66,True,13871.8,A027A,46.8159,14.0074,1.1338564839e-09,18.7532252662,35.2428397955,Negative,5781,6431
2016-06-13 11:26:46.388652+00:00,-19.19,True,13874.6,A024A,48.2131,14.1367,8.24891436558e-09,8.43429752209,33.6991057703,Negative,5683,6310
2016-05-29 02:15:15.942116+00:00,-9.18,True,13877.4,A365A,48.1651,10.7334,1.69427587948e-09,4.899582191,12.8734418649,Negative,5682,8154
2017-07-10 13:37:47.991906+00:00,-36.35,False,13884.8,A360A,48.7289,10.2971,1.08054610512e-08,16.7181737791,22.3125928035,Negative,5031,7384
2017-05-14 15:24:07.372570+00:00,-3.2,True,13887.5,A027A,46.8159,14.0074,2.31493488758e-09,19.4613909874,31.7615250582,Negative,5487,6597
2017-06-25 11:20:40.122122+00:00,-20.83,False,13894.1,A029A,47.4301,13.7611,1.3497624253e-09,22.9105768665,41.7836280244,Negative,4299,8618
2017-06-30 12:09:17.416722+00:00,-97.3,False,13897.0,A029A,47.4301,13.7611,1.65405600266e-09,15.2764205729,38.1788420636,Negative,5862,6243
2017-06-29 00:23:10.770966+00:00,-13.37,True,13916.2,A369A,49.116,11.0216,2.59084680713e-09,8.69721638566,21.0083473451,Negative,5919,7052
2017-07-12 19:30:32.313384+00:00,38.6,False,13919.5,A013A,48.0635,15.4063,8.15300497503e-09,14.2978761389,26.3112775924,Positive,4960,7623
2016-06-17 01:19:00.766199+00:00,4.82,True,13924.4,A020A,46.9484,15.2994,1.03723574e-08,15.3848743582,27.6505565603,Positive,5685,7546
2017-07-07 16:15:54.297603+00:00,5.84,True,13925.6,A357B,48.7026,11.9466,2.11185502342e-08,5.6769948204,9.07358506037,Positive,7527,8546
2017-06-25 13:35:40.075790+00:00,66.82,False,13935.8,A004A,47.9629,16.3968,1.06634384992e-07,8.64269500751,33.6717951851,Positive,5798,6410
2016-08-29 16:32:35.069087+00:00,2.87,True,13960.6,A027A,46.8159,14.0074,1.57015883192e-08,20.2568822928,28.737659525,Positive,4471,7085
2016-05-07 16:37:26.037444+00:00,19.34,False,14003.8,A033A,47.4797,13.126,4.4942277485e-09,18.6997088607,45.2868430782,Positive,5999,8332
2016-06-08 15:56:32.285227+00:00,-3.67,True,14008.1,A020A,46.9484,15.2994,4.74622807432e-09,6.31219774334,22.1249906222,Negative,5108,7248
2016-05-19 10:11:35.979301+00:00,-2.65,True,14009.3,A012A,47.604,15.586,9.27077354553e-09,18.9294064152,36.2351668361,Negative,5230,6537
2017-07-06 12:12:44.927403+00:00,-1.24,False,14044.4,A011B,47.4086,15.9587,1.13135824094e-08,39.3038686786,45.6696122545,Negative,5581,6848
2020-07-26 12:15:17.562229+00:00,-7.11,True,14048.5,A011B,47.4086,15.9587,3.99606496701e-09,29.503341807,39.6623431221,Negative,5809,6557
2016-07-12 18:07:13.168369+00:00,91.19,False,14049.5,A004A,47.9629,16.3968,6.58093689675e-08,11.5355700829,33.3917288418,Positive,4354,6883
2019-06-06 17:14:51.909053+00:00,-9.54,False,14067.4,A032A,48.123,13.3063,1.06052576824e-07,15.734007822,17.4806685922,Negative,4672,6151
2016-07-02 11:59:53.002156+00:00,-4.7,False,14100.2,A029A,47.4301,13.7611,9.090913159e-09,34.2711551557,36.2351803361,Negative,5371,6688
2017-04-02 22:27:42.947472+00:00,74.52,False,14121.1,A366A,47.8333,10.6234,1.54941931183e-08,21.6793887796,31.2573522692,Positive,5922,6513
2016-06-04 20:12:44.719533+00:00,-9.67,False,14125.5,A027A,46.8159,14.0074,1.60054053507e-09,17.0424081478,33.0703732018,Negative,5977,7641
2017-06-23 10:26:21.260245+00:00,-4.91,True,14136.7,A013A,48.0635,15.4063,2.90832627593e-08,14.2922764025,19.7768537213,Negative,5819,6395
2017-07-09 20:24:35.273028+00:00,-2.89,False,14149.7,A033A,47.4797,13.126,9.48631696152e-09,14.4177413657,38.7512662025,Negative,3714,5668
2016-07-05 21:38:57.702877+00:00,-2.95,True,14158.1,A018A,47.7437,15.0776,2.99187591891e-08,32.4795976505,38.1846011917,Negative,4345,5206
2016-08-05 12:47:44.459591+00:00,-3.47,True,14168.0,A018A,47.7437,15.0776,2.02482161879e-08,31.2259988646,39.672379793,Negative,5253,6488
2017-08-11 00:36:23.528894+00:00,28.6,False,14182.7,A027A,46.8159,14.0074,5.73770278438e-08,24.052077361,31.0865771893,Positive,6038,6947
2016-05-19 10:01:20.471954+00:00,13.17,False,14201.1,A025A,47.5207,14.4165,9.75121109914e-09,5.43915148588,15.7714791697,Positive,6048,6527
2016-07-13 06:52:10.511121+00:00,4.35,True,14208.7,A020A,46.9484,15.2994,4.99759065261e-09,8.79631834512,23.1765055543,Positive,6384,7768
2017-07-15 13:08:53.107152+00:00,-6.59,True,14218.5,A262A,46.8642,16.5276,3.10430645329e-08,6.54608707463,11.6758106231,Negative,6162,7135
2016-06-15 14:37:59.162706+00:00,-3.42,False,14225.0,A027A,46.8159,14.0074,8.00333813036e-10,11.1787220896,35.56605295,Negative,5759,7572
2016-06-09 10:10:30.017525+00:00,-4.99,True,14237.0,A358A,48.8697,13.1943,3.34794079042e-08,14.4051104081,21.5142356598,Negative,5600,6445
2017-06-22 23:42:05.292499+00:00,-2.5,False,14253.0,A017A,47.948,14.7589,2.16746249434e-09,22.94438017,45.3990459564,Negative,6524,10184
2016-05-19 12:11:28.487857+00:00,38.57,False,14256.0,A025A,47.5207,14.4165,1.9906599111e-08,5.90400211888,22.6788113452,Positive,5559,6305
2017-07-07 22:57:26.418906+00:00,4.22,True,14259.8,A084A,48.9434,15.7007,2.91260032204e-09,14.0115319003,24.0196472729,Positive,4719,6913
2020-07-21 13:03:19.339026+00:00,-1.8,True,14274.4,A011B,47.4086,15.9587,9.33901006338e-09,33.3947237629,42.5044223411,Negative,5760,6249
2016-04-07 20:59:49.529637+00:00,-4.69,False,14275.4,A027A,46.8159,14.0074,2.69521226779e-09,13.9131822163,35.9969788798,Negative,4616,7711
2016-06-06 12:10:01.637069+00:00,108.07,False,14279.9,A263A,46.6408,17.3149,3.67394302088e-07,10.3139263657,25.5857191228,Positive,5854,7299
2016-06-18 15:51:28.372780+00:00,-6.04,True,14281.3,A022A,48.6348,14.7326,5.98693610427e-09,17.1289591665,24.5039934808,Negative,5665,6539
2016-07-30 14:25:24.460816+00:00,-14.14,False,14288.6,A012A,47.604,15.586,4.64490421942e-09,15.3672811961,30.6454070156,Negative,5928,7935
2017-06-30 12:16:55.370836+00:00,50.38,False,14290.6,A029A,47.4301,13.7611,3.69119417037e-09,20.9456968059,40.7375734791,Positive,5853,6588
2016-07-24 13:04:52.754401+00:00,-2.34,False,14295.5,A020A,46.9484,15.2994,4.04520552808e-09,7.54528431311,19.5209561638,Negative,5037,6057
2017-08-05 18:46:46.787576+00:00,-18.31,False,14305.0,A038A,47.4642,11.9188,1.92682169857e-09,9.83784163914,27.7993428458,Negative,7772,9010
2018-06-02 21:41:04.695197+00:00,-5.57,True,14323.9,A032A,48.123,13.3063,1.11971902495e-08,12.3845829452,34.2053178981,Negative,5629,7023
2016-06-18 14:09:31.575622+00:00,-3.11,True,14344.7,A018A,47.7437,15.0776,3.839778577e-08,33.248904393,38.7120216042,Negative,4453,7988
2017-08-06 12:48:53.431398+00:00,52.69,False,14348.7,A145A,47.8673,12.396,3.55660160882e-08,7.74641715325,15.7287271816,Positive,5471,6532
2016-08-05 11:39:23.783588+00:00,-2.64,True,14352.7,A019A,47.4457,15.0856,1.64699244831e-08,26.8056713173,42.3852016501,Negative,6359,7887
2016-06-30 20:56:22.185126+00:00,-27.11,False,14353.7,A364A,48.5019,11.4534,1.26295450436e-08,6.00779252799,15.1371286703,Negative,5462,7162
2016-05-13 16:11:20.896855+00:00,-3.64,True,14375.2,A117A,49.0441,9.56839,3.39930927518e-08,20.9358807367,33.3322205506,Negative,4971,5523
2016-07-30 22:43:20.356563+00:00,-3.5,True,14379.2,A024A,48.2131,14.1367,1.81770843199e-08,19.2115707833,35.1874179474,Negative,5425,5882
2016-04-06 18:58:25.178163+00:00,-6.49,True,14395.6,A018A,47.7437,15.0776,4.607517302e-08,36.3755293847,42.3806664166,Negative,3961,5808
2016-07-26 11:51:10.751594+00:00,-12.01,True,14398.4,A362A,48.3636,10.4021,1.37183365264e-08,5.74155847201,16.5229499162,Negative,4710,6821
2016-09-04 17:41:42.015926+00:00,18.95,False,14403.9,A019A,47.4457,15.0856,1.82433822975e-08,35.7338645087,44.8698076079,Positive,3871,6451
2017-05-12 20:20:29.309648+00:00,92.45,False,14408.5,A144A,48.0979,12.0838,2.54997826852e-08,16.071273901,29.5159753459,Positive,5410,6410
2017-06-23 12:01:16.264647+00:00,-1.96,False,14422.3,A017A,47.948,14.7589,3.9664525866e-09,18.3323821384,45.0528477653,Negative,7704,10717
2016-06-05 13:39:11.739298+00:00,67.36,False,14422.9,A027A,46.8159,14.0074,6.88368600718e-08,25.3321636191,32.3681310855,Positive,3929,6746
2016-07-11 21:39:25.065143+00:00,-4.08,True,14428.9,A084A,48.9434,15.7007,4.43111722414e-09,12.1900077313,18.3108209354,Negative,6172,6690
2017-05-13 13:54:04.123094+00:00,-2.26,True,14453.9,A031A,48.4272,13.4975,3.05013603499e-09,12.0906447428,29.3584008352,Negative,5441,6765
2017-06-24 19:12:53.454159+00:00,25.64,False,14464.6,A003A,47.7589,17.053,1.89101667463e-09,3.11869353094,38.1111275963,Positive,6414,6924
2017-06-27 15:04:03.226712+00:00,38.48,False,14472.5,A024B,48.1002,14.1399,3.14751005583e-08,13.865281752,35.6403167732,Positive,4415,6443
2016-06-08 19:02:42.174256+00:00,-14.61,True,14524.4,A012A,47.604,15.586,1.12329007919e-08,19.3422635936,35.6273591344,Negative,4676,7776
2017-07-24 06:37:51.131011+00:00,18.63,False,14557.6,A026A,46.9332,14.5516,1.87495545053e-09,16.8094266652,31.2864573741,Positive,5579,6160
2017-07-18 14:30:47.830374+00:00,-20.95,False,14568.1,A029A,47.4301,13.7611,6.07220544997e-09,29.6675829027,35.9379559281,Negative,5525,7196
2017-07-11 10:59:59.460194+00:00,-5.42,True,14576.8,A104A,48.0628,9.71035,5.14370633465e-09,4.20015774639,14.9910681489,Negative,4400,6437
2016-07-26 13:04:34.221139+00:00,-3.6,True,14580.5,A021A,46.7566,15.8253,1.2135358267e-08,10.7181120927,28.2781985292,Negative,5900,6999
2017-05-13 10:19:43.747406+00:00,-11.97,True,14608.7,A020A,46.9484,15.2994,1.00195553845e-08,11.0323083365,26.7388759636,Negative,5923,6873
2016-05-19 10:54:07.340627+00:00,-5.35,True,14626.2,A028A,47.103,13.9958,7.35582970827e-09,14.8201456894,28.5144655833,Negative,3776,5003
2016-08-29 14:43:40.034827+00:00,57.12,False,14633.0,A019A,47.4457,15.0856,1.75047582754e-07,37.6957513208,44.9045339276,Positive,5179,7667
2016-06-25 14:26:34.904069+00:00,-6.2,True,14635.4,A021A,46.7566,15.8253,1.66639044726e-08,20.45596769,30.2949851009,Negative,5797,6526
2016-06-08 12:22:38.714231+00:00,30.64,False,14656.7,A119A,49.0071,10.0384,1.86438596359e-08,7.03878314504,15.1815837514,Positive,5963,7296
2016-05-19 18:06:57.307401+00:00,7.9,True,14699.6,A006A,48.7404,16.0203,4.02875459509e-09,6.12937680459,27.8567648284,Positive,5414,7187
2017-09-30 19:35:10.245131+00:00,-26.82,False,14706.1,A140A,47.5523,11.4361,3.70339334344e-09,9.20288801707,32.3172409626,Negative,5998,6589
2016-06-13 21:09:57.171656+00:00,7.02,False,14708.9,A021A,46.7566,15.8253,2.42185206116e-08,18.0404605699,29.0740390641,Positive,4875,6718
2020-06-07 19:23:39.981911+00:00,-7.31,True,14784.7,A003A,47.7589,17.053,1.18315795251e-08,1.6887705967,18.4794295919,Negative,6089,6667
2017-05-13 10:15:27.913922+00:00,4.92,True,14789.7,A020A,46.9484,15.2994,1.1821395227e-08,9.13698959317,27.4139759145,Positive,6273,6966
2017-05-15 15:40:32.787194+00:00,-17.16,True,14820.8,A007A,48.7162,15.5288,1.67637697345e-09,29.7330699368,44.8739172111,Negative,5983,6617
2016-06-02 18:24:18.163097+00:00,-13.12,False,14859.2,A263A,46.6408,17.3149,5.68879056741e-08,11.344219897,22.8029281009,Negative,4094,6148
2016-06-12 12:19:07.638816+00:00,-14.27,False,14870.7,A019A,47.4457,15.0856,8.86324495483e-08,34.2319470928,45.0164423667,Negative,4310,6216
2017-08-04 14:30:52.214460+00:00,5.29,True,14875.5,A034A,46.9091,13.0787,1.76835275971e-08,33.251455088,41.7249282461,Positive,6266,7425
2016-05-06 12:37:14.363679+00:00,-5.06,True,14892.6,A012A,47.604,15.586,2.91052740357e-08,16.7430748055,29.7797449035,Negative,5727,6709
2016-06-06 18:34:46.750758+00:00,-6.44,False,14921.5,A021A,46.7566,15.8253,1.99141374243e-08,13.2886029258,27.6647446388,Negative,4150,9144
2017-05-13 14:11:14.131139+00:00,-6.52,True,14923.3,A032A,48.123,13.3063,2.90585337519e-08,13.2580716327,23.8888314041,Negative,5088,5895
2017-08-01 19:16:02.571143+00:00,-18.56,False,14929.2,A362A,48.3636,10.4021,5.7494339523e-08,11.1030985205,15.6197753501,Negative,9202,10016
2017-07-09 18:39:04.713725+00:00,-27.54,True,14931.3,A262A,46.8642,16.5276,1.33098945443e-08,7.25323130386,23.3873474264,Negative,6455,8390
2016-08-18 11:34:24.992920+00:00,9.93,False,14938.4,A144A,48.0979,12.0838,5.74017722667e-09,3.79616814158,16.1265524243,Positive,5937,6988
2017-05-13 10:22:36.153535+00:00,-7.04,True,14944.1,A020A,46.9484,15.2994,1.2708375224e-08,12.5765580862,25.3409468335,Negative,5921,6933
2017-08-27 18:59:16.543646+00:00,23.76,False,14970.0,A261A,46.952,17.1486,6.88039693943e-09,5.38324660444,16.8690774677,Positive,4700,7941
2018-12-10 02:48:14.741474+00:00,-11.28,False,14979.4,A032A,48.123,13.3063,2.26685092698e-08,8.43872310716,31.8511800427,Negative,7913,9302
2019-06-06 17:49:34.086834+00:00,-10.06,True,15053.8,A029A,47.4301,13.7611,1.45692527065e-09,15.2467986224,43.4572019261,Negative,7259,7541
2016-05-19 10:07:04.566172+00:00,-3.78,False,15095.7,A025A,47.5207,14.4165,4.56006988986e-09,4.81277502715,8.39186994817,Negative,5853,6805
2016-06-04 16:41:47.179316+00:00,-13.72,True,15099.3,A141A,47.7528,11.849,3.3151366105e-09,2.61321729561,23.1502553316,Negative,6035,7065
2017-06-24 19:16:20.417025+00:00,26.08,False,15104.6,A025A,47.5207,14.4165,1.42474012481e-08,16.3833012411,34.5032711031,Positive,8425,8849
2016-06-15 18:44:05.036590+00:00,-11.42,True,15125.1,A362A,48.3636,10.4021,7.09424240548e-09,6.27289148553,12.4166548593,Negative,6195,6954
2016-06-26 21:20:34.350092+00:00,-7.94,True,15125.6,A025A,47.5207,14.4165,2.82904875205e-08,18.2446246626,35.2886795765,Negative,4531,7164
2017-06-25 16:32:48.663528+00:00,36.46,False,15179.2,A261A,46.952,17.1486,2.94490370111e-08,10.2639060882,15.6493612103,Positive,6248,10706
2016-05-08 12:26:47.545307+00:00,-6.39,False,15185.2,A012A,47.604,15.586,1.8981791055e-08,10.7543615709,28.6788161439,Negative,5597,6563
2016-06-04 18:12:44.562447+00:00,-12.81,False,15201.9,A026A,46.9332,14.5516,6.29774956758e-10,15.8461795985,39.4814648473,Negative,4928,6076
2016-05-26 17:09:33.974220+00:00,1.92,True,15209.6,A362A,48.3636,10.4021,6.07284122505e-08,13.2871591704,16.463298526,Positive,6913,8031
2017-05-30 17:15:43.983475+00:00,-4.89,True,15228.6,A037A,47.0703,10.2643,1.24280020857e-09,15.5820998303,37.4955359939,Negative,6313,7403
2017-07-10 02:38:20.855398+00:00,-10.01,False,15245.0,A029A,47.4301,13.7611,5.28762295079e-10,14.8690361551,41.6688863916,Negative,6461,7616
2016-06-18 16:08:47.344711+00:00,-5.53,True,15259.2,A015A,48.9334,14.9936,1.88618084276e-09,29.1283633437,42.3080824765,Negative,5465,6807
2016-06-18 15:54:35.715527+00:00,-7.79,True,15268.5,A022A,48.6348,14.7326,3.63913462677e-09,14.9455988565,24.0567486362,Negative,6069,7083
2016-07-12 12:44:30.102909+00:00,-3.86,True,15315.1,A006A,48.7404,16.0203,3.44255251664e-09,5.82707958884,15.5779993758,Negative,6522,7756
2016-06-07 13:40:03.457105+00:00,-7.22,True,15319.2,A358A,48.8697,13.1943,5.3592473524e-08,15.4708915307,18.7005176667,Negative,5937,6747
2016-06-09 10:14:15.820470+00:00,-5.33,True,15331.2,A358A,48.8697,13.1943,1.63649946824e-08,12.7370528002,21.4824284284,Negative,5456,6711
2017-06-23 15:52:33.221281+00:00,-8.24,True,15345.5,A145A,47.8673,12.396,4.50627108064e-09,6.46787161461,14.0743838923,Negative,5999,7090
2016-06-03 18:09:56.350046+00:00,-126.56,False,15367.9,A027A,46.8159,14.0074,4.2033429338e-09,21.3232219984,32.2392981976,Negative,5739,6739
2016-07-12 03:42:41.596501+00:00,19.65,False,15370.0,A004A,47.9629,16.3968,7.73557383153e-09,4.21345136775,28.7698044547,Positive,4292,6805
2016-07-05 22:48:02.148004+00:00,-7.64,False,15383.8,A018A,47.7437,15.0776,1.0067155768e-08,33.5336787483,41.0323888163,Negative,6058,6630
2016-07-31 00:32:21.820542+00:00,28.75,False,15390.9,A368A,49.1259,10.5467,1.99041661345e-08,13.5722152048,20.8412016882,Positive,5554,7201
2016-08-05 11:52:35.000329+00:00,-4.81,False,15399.4,A029A,47.4301,13.7611,5.00378929069e-09,28.1097500428,37.1323327644,Negative,6072,8076
2016-07-05 15:42:27.896564+00:00,-4.23,True,15411.7,A020A,46.9484,15.2994,1.37716330594e-08,11.8886252317,24.0092700466,Negative,5158,6586
